serial_no,floor_level,zone_id,date,time,ta,ta_runningAverage,tg,tg_runningAverage,rh,rh_runningAverage,a_s,a_s_runningAverage
416C1935,30,8,2019-05-17,07:45:00,22.42,22.96043103,22.62,23.21982759,51,49.69396552,0.026,0.02660775862
416C1935,30,8,2019-05-17,07:50:00,22.42,22.95811159,22.63,23.21729614,51,49.69957082,0.02,0.02657939914
416C1935,30,8,2019-05-17,07:55:00,22.41,22.95576923,22.62,23.21474359,51,49.70512821,0.02,0.02655128205
416C1935,30,8,2019-05-17,08:00:00,22.36,22.95323404,22.63,23.21225532,51,49.7106383,0.018,0.02651489362
416C1935,30,8,2019-05-17,08:05:00,22.31,22.95050847,22.6,23.20966102,51,49.71610169,0.016,0.02647033898
416C1935,30,8,2019-05-17,08:10:00,22.25,22.94755274,22.55,23.20687764,51,49.72151899,0.019,0.02643881857
416C1935,30,8,2019-05-17,08:15:00,22.22,22.9444958,22.54,23.20407563,51,49.72689076,0.021,0.02641596639
416C1935,30,8,2019-05-17,08:20:00,22.19,22.94133891,22.52,23.20121339,51,49.73221757,0.026,0.02641422594
416C1935,30,8,2019-05-17,08:25:00,22.21,22.93829167,22.52,23.198375,51,49.7375,0.035,0.02645
416C1935,30,8,2019-05-17,08:30:00,22.22,22.9353112,22.55,23.19568465,51,49.74273859,0.037,0.02649377593
416C1935,30,8,2019-05-17,08:35:00,22.24,22.93243802,22.56,23.19305785,51,49.74793388,0.034,0.02652479339
416C1935,30,8,2019-05-17,08:40:00,22.26,22.92967078,22.6,23.19061728,51,49.75308642,0.037,0.02656790123
416C1935,30,8,2019-05-17,08:45:00,22.28,22.9270082,22.62,23.18827869,52,49.76229508,0.048,0.0266557377
416C1935,30,8,2019-05-17,08:50:00,22.3,22.92444898,22.67,23.18616327,52,49.77142857,0.05,0.02675102041
416C1935,30,8,2019-05-17,08:55:00,22.35,22.92211382,22.74,23.18434959,52,49.7804878,0.044,0.02682113821
416C1935,30,8,2019-05-17,09:00:00,22.37,22.91987854,22.82,23.18287449,52,49.78947368,0.047,0.02690283401
416C1935,30,8,2019-05-17,09:05:00,22.4,22.91778226,22.88,23.18165323,53,49.80241935,0.043,0.02696774194
416C1935,30,8,2019-05-17,09:10:00,22.43,22.91582329,22.91,23.18056225,52,49.81124498,0.03,0.02697991968
416C1935,30,8,2019-05-17,09:15:00,22.46,22.914,22.94,23.1796,52,49.82,0.052,0.02708
416C1935,30,8,2019-05-17,09:20:00,22.5,22.9123506,23,23.17888446,52,49.82868526,0.039,0.02712749004
416C1935,30,8,2019-05-17,09:25:00,22.55,22.9109127,23.01,23.17821429,52,49.83730159,0.046,0.02720238095
416C1935,30,8,2019-05-17,09:30:00,22.57,22.90956522,23.02,23.17758893,52,49.8458498,0.036,0.02723715415
416C1935,30,8,2019-05-17,09:35:00,22.6,22.90834646,23.04,23.17704724,52,49.85433071,0.045,0.02730708661
416C1935,30,8,2019-05-17,09:40:00,22.63,22.9072549,23.06,23.17658824,52,49.8627451,0.072,0.02748235294
416C1935,30,8,2019-05-17,09:45:00,22.67,22.90632813,23.11,23.17632813,52,49.87109375,0.041,0.02753515625
416C1935,30,8,2019-05-17,09:50:00,22.69,22.90548638,23.16,23.17626459,52,49.87937743,0.06,0.0276614786
416C1935,30,8,2019-05-17,09:55:00,22.7,22.90468992,23.19,23.17631783,52,49.8875969,0.045,0.02772868217
416C1935,30,8,2019-05-17,10:00:00,22.75,22.90409266,23.22,23.17648649,52,49.8957529,0.058,0.02784555985
416C1935,30,8,2019-05-17,10:05:00,22.79,22.90365385,23.3,23.17696154,52,49.90384615,0.041,0.02789615385
416C1935,30,8,2019-05-17,10:10:00,22.86,22.90348659,23.36,23.17766284,51,49.90804598,0.02,0.02786590038
416C1935,30,8,2019-05-17,10:15:00,22.89,22.90343511,23.37,23.17839695,51,49.91221374,0.038,0.02790458015
416C1935,30,8,2019-05-17,10:20:00,22.9,22.90342205,23.38,23.1791635,51,49.91634981,0.042,0.0279581749
416C1935,30,8,2019-05-17,10:25:00,22.94,22.90356061,23.39,23.17996212,51,49.92045455,0.053,0.0280530303
416C1935,30,8,2019-05-17,10:30:00,22.94,22.90369811,23.39,23.18075472,51,49.9245283,0.064,0.02818867925
416C1935,30,8,2019-05-17,10:35:00,22.9,22.90368421,23.37,23.18146617,51,49.92857143,0.059,0.02830451128
416C1935,30,8,2019-05-17,10:40:00,22.96,22.90389513,23.43,23.182397,51,49.93258427,0.033,0.02832209738
416C1935,30,8,2019-05-17,10:45:00,23.01,22.90429104,23.51,23.1836194,51,49.93656716,0.026,0.02831343284
416C1935,30,8,2019-05-17,10:50:00,23.04,22.90479554,23.52,23.18486989,51,49.94052045,0.046,0.02837918216
416C1935,30,8,2019-05-17,10:55:00,23.08,22.90544444,23.52,23.18611111,51,49.94444444,0.061,0.0285
416C1935,30,8,2019-05-17,11:00:00,23.11,22.90619926,23.53,23.18738007,51,49.94833948,0.075,0.02867158672
416C1935,30,8,2019-05-17,11:05:00,23.12,22.90698529,23.56,23.18875,51,49.95220588,0.05,0.02875
416C1935,30,8,2019-05-17,11:10:00,23.15,22.90787546,23.58,23.19018315,50,49.95238095,0.041,0.02879487179
416C1935,30,8,2019-05-17,11:15:00,23.14,22.90872263,23.57,23.19156934,50,49.95255474,0.025,0.0287810219
416C1935,30,8,2019-05-17,11:20:00,23.16,22.90963636,23.59,23.19301818,50,49.95272727,0.054,0.02887272727
416C1935,30,8,2019-05-17,11:25:00,23.17,22.91057971,23.59,23.19445652,50,49.95289855,0.042,0.02892028986
416C1935,30,8,2019-05-17,11:30:00,23.19,22.91158845,23.6,23.19592058,50,49.95306859,0.025,0.02890613718
416C1935,30,8,2019-05-17,11:35:00,23.21,22.91266187,23.6,23.1973741,50,49.95323741,0.053,0.02899280576
416C1935,30,8,2019-05-17,11:40:00,23.21,22.9137276,23.64,23.19896057,50,49.95340502,0.041,0.02903584229
416C1935,30,8,2019-05-17,11:45:00,23.24,22.91489286,23.64,23.20053571,50,49.95357143,0.05,0.02911071429
416C1935,30,8,2019-05-17,11:50:00,23.25,22.91608541,23.64,23.20209964,51,49.95729537,0.044,0.02916370107
416C1935,30,8,2019-05-17,11:55:00,23.27,22.91734043,23.67,23.20375887,51,49.96099291,0.049,0.02923404255
416C1935,30,8,2019-05-17,12:00:00,23.31,22.91872792,23.71,23.2055477,51,49.96466431,0.017,0.02919081272
416C1935,30,8,2019-05-17,12:05:00,23.35,22.92024648,23.74,23.20742958,51,49.96830986,0.033,0.02920422535
416C1935,30,8,2019-05-17,12:10:00,23.35,22.92175439,23.74,23.20929825,51,49.97192982,0.04,0.02924210526
416C1935,30,8,2019-05-17,12:15:00,23.36,22.92328671,23.72,23.21108392,51,49.97552448,0.043,0.02929020979
416C1935,30,8,2019-05-17,12:20:00,23.36,22.92480836,23.71,23.2128223,51,49.97909408,0.063,0.02940766551
416C1935,30,8,2019-05-17,12:25:00,23.36,22.92631944,23.74,23.21465278,51,49.98263889,0.07,0.02954861111
416C1935,30,8,2019-05-17,12:30:00,23.36,22.92782007,23.68,23.21626298,51,49.98615917,0.089,0.02975432526
416C1935,30,8,2019-05-17,12:35:00,23.34,22.92924138,23.64,23.21772414,51,49.98965517,0.072,0.0299
416C1935,30,8,2019-05-17,12:40:00,23.34,22.93065292,23.67,23.21927835,51,49.99312715,0.069,0.03003436426
416C1935,30,8,2019-05-17,12:45:00,23.32,22.9319863,23.64,23.22071918,51,49.99657534,0.083,0.03021575342
416C1935,30,8,2019-05-17,12:50:00,23.31,22.93327645,23.63,23.22211604,51,50,0.072,0.03035836177
416C1935,30,8,2019-05-17,12:55:00,23.32,22.93459184,23.63,23.2235034,51,50.00340136,0.079,0.03052380952
416C1935,30,8,2019-05-17,13:00:00,23.35,22.936,23.67,23.22501695,51,50.00677966,0.08,0.03069152542
416C1935,30,8,2019-05-17,13:05:00,23.32,22.9372973,23.62,23.22635135,52,50.01351351,0.081,0.03086148649
416C1935,30,8,2019-05-17,13:10:00,23.3,22.93851852,23.57,23.22750842,52,50.02020202,0.097,0.03108417508
416C1935,30,8,2019-05-17,13:15:00,23.29,22.93969799,23.6,23.22875839,52,50.02684564,0.049,0.0311442953
416C1935,30,8,2019-05-17,13:20:00,23.34,22.94103679,23.66,23.23020067,52,50.03344482,0.034,0.03115384615
416C1935,30,8,2019-05-17,13:25:00,23.32,22.9423,23.64,23.23156667,52,50.04,0.086,0.03133666667
416C1935,30,8,2019-05-17,13:30:00,23.31,22.94352159,23.62,23.23285714,52,50.04651163,0.058,0.03142524917
416C1935,30,8,2019-05-17,13:35:00,23.33,22.94480132,23.63,23.23417219,52,50.05298013,0.059,0.03151655629
416C1935,30,8,2019-05-17,13:40:00,23.37,22.94620462,23.67,23.23561056,52,50.05940594,0.04,0.03154455446
416C1935,30,8,2019-05-17,13:45:00,23.37,22.94759868,23.66,23.23700658,53,50.06907895,0.065,0.03165460526
416C1935,30,8,2019-05-17,13:50:00,23.39,22.94904918,23.63,23.23829508,53,50.07868852,0.05,0.0317147541
416C1935,30,8,2019-05-17,13:55:00,23.36,22.95039216,23.62,23.23954248,53,50.08823529,0.068,0.03183333333
416C1935,30,8,2019-05-17,14:00:00,23.34,22.95166124,23.65,23.24087948,53,50.09771987,0.05,0.03189250814
416C1935,30,8,2019-05-17,14:05:00,23.39,22.95308442,23.67,23.24227273,53,50.10714286,0.055,0.03196753247
416C1935,30,8,2019-05-17,14:10:00,23.36,22.95440129,23.61,23.24346278,54,50.1197411,0.093,0.03216504854
416C1935,30,8,2019-05-17,14:15:00,23.35,22.95567742,23.59,23.24458065,54,50.13225806,0.062,0.03226129032
416C1935,30,8,2019-05-17,14:20:00,23.34,22.95691318,23.6,23.24572347,54,50.14469453,0.058,0.03234405145
416C1935,30,8,2019-05-17,14:25:00,23.34,22.95814103,23.56,23.24673077,54,50.15705128,0.057,0.03242307692
416C1935,30,8,2019-05-17,14:30:00,23.34,22.95936102,23.52,23.24760383,55,50.17252396,0.077,0.03256549521
416C1935,30,8,2019-05-17,14:35:00,23.27,22.96035032,23.52,23.24847134,55,50.18789809,0.057,0.0326433121
416C1935,30,8,2019-05-17,14:40:00,23.26,22.96130159,23.49,23.2492381,55,50.2031746,0.085,0.03280952381
416C1935,30,8,2019-05-17,14:45:00,23.23,22.9621519,23.44,23.24984177,55,50.21835443,0.074,0.03293987342
416C1935,30,8,2019-05-17,14:50:00,23.23,22.96299685,23.41,23.250347,55,50.23343849,0.058,0.03301892744
416C1935,30,8,2019-05-17,14:55:00,23.22,22.96380503,23.37,23.25072327,55,50.24842767,0.084,0.03317924528
416C1935,30,8,2019-05-17,15:00:00,23.19,22.96451411,23.33,23.25097179,55,50.26332288,0.076,0.03331347962
416C1935,30,8,2019-05-17,15:05:00,23.12,22.965,23.31,23.25115625,56,50.28125,0.06,0.033396875
416C1935,30,8,2019-05-17,15:10:00,23.07,22.9653271,23.29,23.25127726,56,50.29906542,0.092,0.03357943925
416C1935,30,8,2019-05-17,15:15:00,23.06,22.96562112,23.28,23.25136646,56,50.31677019,0.077,0.03371428571
416C1935,30,8,2019-05-17,15:20:00,23.04,22.96585139,23.31,23.25154799,56,50.33436533,0.082,0.03386377709
416C1935,30,8,2019-05-17,15:25:00,23.06,22.96614198,23.39,23.25197531,56,50.35185185,0.037,0.03387345679
416C1935,30,8,2019-05-17,15:30:00,23.1,22.96655385,23.39,23.2524,56,50.36923077,0.068,0.03397846154
416C1935,30,8,2019-05-17,15:35:00,23.1,22.96696319,23.35,23.25269939,57,50.38957055,0.078,0.03411349693
416C1935,30,8,2019-05-17,15:40:00,23.07,22.96727829,23.38,23.25308869,57,50.40978593,0.057,0.03418348624
416C1935,30,8,2019-05-17,15:45:00,23.07,22.96759146,23.37,23.25344512,57,50.42987805,0.059,0.03425914634
416C1935,30,8,2019-05-17,15:50:00,23.05,22.96784195,23.33,23.25367781,56,50.44680851,0.075,0.03438297872
416C1935,30,8,2019-05-17,15:55:00,23.06,22.96812121,23.32,23.25387879,56,50.46363636,0.061,0.03446363636
416C1935,30,8,2019-05-17,16:00:00,23.14,22.96864048,23.34,23.25413897,56,50.48036254,0.054,0.03452265861
416C1935,30,8,2019-05-17,16:05:00,23.1,22.96903614,23.38,23.25451807,56,50.49698795,0.059,0.03459638554
416C1935,30,8,2019-05-17,16:10:00,23.11,22.96945946,23.45,23.25510511,56,50.51351351,0.028,0.03457657658
416C1935,30,8,2019-05-17,16:15:00,23.1,22.9698503,23.39,23.25550898,56,50.52994012,0.054,0.03463473054
416C1935,30,8,2019-05-17,16:20:00,23.08,22.9701791,23.44,23.2560597,56,50.54626866,0.02,0.03459104478
416C1935,30,8,2019-05-17,16:25:00,23.09,22.97053571,23.45,23.2566369,56,50.5625,0.017,0.03453869048
416C1935,30,8,2019-05-17,16:30:00,23.1,22.97091988,23.43,23.25715134,56,50.57863501,0.028,0.03451928783
416C1935,30,8,2019-05-17,16:35:00,23.06,22.97118343,23.4,23.25757396,56,50.59467456,0.018,0.0344704142
416C1935,30,8,2019-05-17,16:40:00,23.04,22.97138643,23.37,23.2579056,56,50.61061947,0.029,0.03445427729
416C1935,30,8,2019-05-17,16:45:00,23.05,22.97161765,23.39,23.25829412,56,50.62647059,0.021,0.03441470588
416C1935,30,8,2019-05-17,16:50:00,23.04,22.97181818,23.37,23.2586217,56,50.64222874,0.026,0.03439002933
416C1935,30,8,2019-05-17,16:55:00,23.02,22.97195906,23.36,23.25891813,56,50.65789474,0.03,0.03437719298
416C1935,30,8,2019-05-17,17:00:00,23.02,22.97209913,23.34,23.25915452,56,50.67346939,0.027,0.03435568513
416C1935,30,8,2019-05-17,17:05:00,23.01,22.9722093,23.32,23.2593314,56,50.68895349,0.021,0.03431686047
416C1935,30,8,2019-05-17,17:10:00,22.98,22.97223188,23.27,23.25936232,56,50.70434783,0.032,0.03431014493
416C1935,30,8,2019-05-17,17:15:00,22.94,22.97213873,23.23,23.25927746,57,50.72254335,0.031,0.03430057803
416C1935,30,8,2019-05-17,17:20:00,22.89,22.97190202,23.19,23.25907781,57,50.74063401,0.019,0.03425648415
416C1935,30,8,2019-05-17,17:25:00,22.9,22.9716954,23.16,23.2587931,56,50.75574713,0.036,0.03426149425
416C1935,30,8,2019-05-17,17:30:00,22.9,22.97148997,23.08,23.2582808,56,50.77077364,0.054,0.03431805158
416C1935,30,8,2019-05-17,17:35:00,22.87,22.9712,23.09,23.2578,57,50.78857143,0.022,0.03428285714
416C1935,30,8,2019-05-17,17:40:00,22.83,22.97079772,23.07,23.25726496,57,50.80626781,0.019,0.03423931624
416C1935,30,8,2019-05-17,17:45:00,22.83,22.97039773,23.07,23.25673295,57,50.82386364,0.021,0.03420170455
416C1935,30,8,2019-05-17,17:50:00,22.81,22.96994334,23.04,23.25611898,57,50.84135977,0.031,0.03419263456
416C1935,30,8,2019-05-17,17:55:00,22.78,22.96940678,22.97,23.25531073,57,50.85875706,0.039,0.03420621469
416C1935,30,8,2019-05-17,18:00:00,22.73,22.96873239,22.9,23.25430986,57,50.87605634,0.047,0.03424225352
416C1935,30,8,2019-05-17,18:05:00,22.7,22.96797753,22.89,23.25328652,57,50.89325843,0.022,0.03420786517
416C1935,30,8,2019-05-17,18:10:00,22.67,22.96714286,22.89,23.25226891,57,50.91036415,0.022,0.03417366947
416C1935,30,8,2019-05-17,18:15:00,22.67,22.96631285,22.84,23.25111732,57,50.9273743,0.022,0.0341396648
416C1935,30,8,2019-05-17,18:20:00,22.65,22.96543175,22.84,23.24997214,57,50.94428969,0.022,0.03410584958
416C1935,30,8,2019-05-17,18:25:00,22.64,22.96452778,22.8,23.24872222,57,50.96111111,0.024,0.03407777778
416C1935,30,8,2019-05-17,18:30:00,22.62,22.96357341,22.76,23.24736842,57,50.97783934,0.022,0.03404432133
416C1935,30,8,2019-05-17,18:35:00,22.6,22.96256906,22.76,23.2460221,58,50.99723757,0.024,0.03401657459
416C1935,30,8,2019-05-17,18:40:00,22.57,22.9614876,22.76,23.2446832,58,51.01652893,0.02,0.03397796143
416C1935,30,8,2019-05-17,18:45:00,22.54,22.96032967,22.77,23.24337912,58,51.03571429,0.018,0.03393406593
416C1935,30,8,2019-05-17,18:50:00,22.52,22.95912329,22.77,23.24208219,58,51.05479452,0.019,0.03389315068
416C1935,30,8,2019-05-17,18:55:00,22.5,22.95786885,22.75,23.2407377,59,51.07650273,0.028,0.03387704918
416C1935,30,8,2019-05-17,19:00:00,22.52,22.95667575,22.74,23.2393733,60,51.10081744,0.022,0.03384468665
416C1935,30,8,2019-05-17,19:05:00,22.5,22.95543478,22.7,23.23790761,60,51.125,0.037,0.03385326087
416C1935,30,8,2019-05-17,19:10:00,22.5,22.95420054,22.65,23.23631436,61,51.15176152,0.035,0.03385636856
416C1935,30,8,2019-05-17,19:15:00,22.52,22.95302703,22.78,23.23508108,61,51.17837838,0.019,0.03381621622
416C1935,30,8,2019-05-17,19:20:00,22.56,22.95196765,22.85,23.23404313,60,51.20215633,0.021,0.03378167116
416C1935,30,8,2019-05-17,19:25:00,22.6,22.95102151,22.88,23.2330914,59,51.22311828,0.02,0.03374462366
416C1935,30,8,2019-05-17,19:30:00,22.63,22.95016086,22.9,23.23219839,59,51.24396783,0.018,0.03370241287
416C1935,30,8,2019-05-17,19:35:00,22.66,22.94938503,22.95,23.23144385,60,51.26737968,0.017,0.03365775401
416C1935,30,8,2019-05-17,19:40:00,22.67,22.94864,22.98,23.23077333,60,51.29066667,0.017,0.03361333333
416C1935,30,8,2019-05-17,19:45:00,22.7,22.94797872,22.99,23.23013298,60,51.31382979,0.018,0.03357180851
416C1935,30,8,2019-05-17,19:50:00,22.72,22.94737401,23,23.22952255,60,51.33687003,0.019,0.0335331565
416C1935,30,8,2019-05-17,19:55:00,22.73,22.94679894,23.04,23.22902116,60,51.35978836,0.017,0.03348941799
416C1935,30,8,2019-05-17,20:00:00,22.74,22.9462533,23.06,23.2285752,60,51.38258575,0.015,0.03344063325
416C1935,30,8,2019-05-17,20:05:00,22.77,22.94578947,23.06,23.22813158,59,51.40263158,0.015,0.03339210526
416C1935,30,8,2019-05-17,20:10:00,22.78,22.94535433,23.06,23.22769029,59,51.42257218,0.015,0.03334383202
416C1935,30,8,2019-05-17,20:15:00,22.81,22.945,23.08,23.22730366,59,51.44240838,0.016,0.03329842932
416C1935,30,8,2019-05-17,20:20:00,22.82,22.94467363,23.1,23.22697128,59,51.46214099,0.017,0.03325587467
416C1935,30,8,2019-05-17,20:25:00,22.82,22.94434896,23.09,23.22661458,59,51.48177083,0.017,0.03321354167
416C1935,30,8,2019-05-17,20:30:00,22.84,22.94407792,23.12,23.22633766,59,51.5012987,0.022,0.03318441558
416C1935,30,8,2019-05-17,20:35:00,22.86,22.9438601,23.19,23.22624352,59,51.52072539,0.015,0.0331373057
416C1935,30,8,2019-05-17,20:40:00,22.87,22.94366925,23.17,23.22609819,59,51.54005168,0.017,0.03309560724
416C1935,30,8,2019-05-17,20:45:00,22.88,22.94350515,23.17,23.22595361,59,51.55927835,0.015,0.03304896907
416C1935,30,8,2019-05-17,20:50:00,22.89,22.94336761,23.18,23.22583548,59,51.57840617,0.014,0.033
416C1935,30,8,2019-05-17,20:55:00,22.9,22.94325641,23.19,23.22574359,59,51.5974359,0.015,0.03295384615
416C1935,30,8,2019-05-17,21:00:00,22.91,22.94317136,23.2,23.22567775,59,51.61636829,0.015,0.03290792839
416C1935,30,8,2019-05-17,21:05:00,22.92,22.94311224,23.2,23.22561224,59,51.63520408,0.015,0.0328622449
416C1935,30,8,2019-05-17,21:10:00,22.93,22.94307888,23.2,23.22554707,59,51.65394402,0.015,0.03281679389
416C1935,30,8,2019-05-17,21:15:00,22.96,22.94312183,23.2,23.22548223,59,51.67258883,0.016,0.03277411168
416C1935,30,8,2019-05-17,21:20:00,22.96,22.94316456,23.21,23.22544304,59,51.69113924,0.015,0.03272911392
416C1935,30,8,2019-05-17,21:25:00,22.97,22.94323232,23.22,23.22542929,59,51.70959596,0.015,0.03268434343
416C1935,30,8,2019-05-17,21:30:00,22.99,22.94335013,23.22,23.22541562,58,51.72544081,0.016,0.03264231738
416C1935,30,8,2019-05-17,21:35:00,22.99,22.94346734,23.22,23.22540201,58,51.74120603,0.016,0.03260050251
416C1935,30,8,2019-05-17,21:40:00,22.99,22.94358396,23.25,23.22546366,58,51.75689223,0.015,0.03255639098
416C1935,30,8,2019-05-17,21:45:00,23,22.943725,23.25,23.225525,58,51.7725,0.015,0.0325125
416C1935,30,8,2019-05-17,21:50:00,23.01,22.94389027,23.25,23.22558603,58,51.78802993,0.015,0.03246882793
416C1935,30,8,2019-05-17,21:55:00,23.02,22.9440796,23.25,23.22564677,58,51.80348259,0.016,0.0324278607
416C1935,30,8,2019-05-17,22:00:00,23.02,22.94426799,23.26,23.22573201,58,51.81885856,0.016,0.03238709677
416C1935,30,8,2019-05-17,22:05:00,23.02,22.94445545,23.28,23.22586634,58,51.83415842,0.015,0.03234405941
416C1935,30,8,2019-05-17,22:10:00,23.03,22.94466667,23.27,23.22597531,58,51.84938272,0.016,0.0323037037
416C1935,30,8,2019-05-17,22:15:00,23.04,22.94490148,23.27,23.22608374,58,51.86453202,0.016,0.0322635468
416C1935,30,8,2019-05-17,22:20:00,23.04,22.94513514,23.27,23.22619165,58,51.87960688,0.016,0.03222358722
416C1935,30,8,2019-05-17,22:25:00,23.04,22.94536765,23.28,23.22632353,58,51.89460784,0.015,0.03218137255
416C1935,30,8,2019-05-17,22:30:00,23.06,22.94564792,23.29,23.22647922,58,51.90953545,0.015,0.0321393643
416C1935,30,8,2019-05-17,22:35:00,23.06,22.94592683,23.28,23.22660976,58,51.92439024,0.016,0.0321
416C1935,30,8,2019-05-17,22:40:00,23.06,22.94620438,23.29,23.22676399,58,51.93917275,0.015,0.03205839416
416C1935,30,8,2019-05-17,22:45:00,23.06,22.94648058,23.29,23.22691748,58,51.9538835,0.016,0.03201941748
416C1935,30,8,2019-05-17,22:50:00,23.06,22.94675545,23.29,23.22707022,58,51.968523,0.015,0.03197820823
416C1935,30,8,2019-05-17,22:55:00,23.06,22.94702899,23.29,23.22722222,58,51.98309179,0.016,0.03193961353
416C1935,30,8,2019-05-17,23:00:00,23.07,22.9473253,23.29,23.22737349,58,51.99759036,0.016,0.03190120482
416C1935,30,8,2019-05-17,23:05:00,23.08,22.94764423,23.29,23.22752404,58,52.01201923,0.016,0.03186298077
416C1935,30,8,2019-05-17,23:10:00,23.09,22.94798561,23.32,23.2277458,58,52.0263789,0.016,0.03182494005
416C1935,30,8,2019-05-17,23:15:00,23.09,22.94832536,23.31,23.22794258,58,52.04066986,0.016,0.03178708134
416C1935,30,8,2019-05-17,23:20:00,23.1,22.94868735,23.32,23.22816229,58,52.0548926,0.016,0.03174940334
416C1935,30,8,2019-05-17,23:25:00,23.09,22.94902381,23.3,23.22833333,58,52.06904762,0.016,0.03171190476
416C1935,30,8,2019-05-17,23:30:00,23.1,22.94938242,23.32,23.22855107,58,52.08313539,0.017,0.03167695962
416C1935,30,8,2019-05-17,23:35:00,23.09,22.94971564,23.32,23.22876777,58,52.0971564,0.017,0.03164218009
416C1935,30,8,2019-05-17,23:40:00,23.09,22.95004728,23.32,23.22898345,58,52.11111111,0.017,0.03160756501
416C1935,30,8,2019-05-17,23:45:00,23.1,22.95040094,23.34,23.22924528,58,52.125,0.016,0.03157075472
416C1935,30,8,2019-05-17,23:50:00,23.09,22.95072941,23.34,23.22950588,58,52.13882353,0.016,0.03153411765
416C1935,30,8,2019-05-17,23:55:00,23.09,22.95105634,23.32,23.22971831,58,52.15258216,0.016,0.03149765258
416C1935,30,8,2019-05-18,00:00:00,23.09,22.95138173,23.31,23.22990632,58,52.16627635,0.016,0.03146135831
416C1935,30,8,2019-05-18,00:05:00,23.09,22.95170561,23.3,23.23007009,58,52.17990654,0.016,0.03142523364
416C1935,30,8,2019-05-18,00:10:00,23.09,22.95202797,23.3,23.2302331,58,52.19347319,0.016,0.03138927739
416C1935,30,8,2019-05-18,00:15:00,23.07,22.95230233,23.29,23.23037209,58,52.20697674,0.016,0.03135348837
416C1935,30,8,2019-05-18,00:20:00,23.07,22.95257541,23.3,23.23053364,58,52.22041763,0.016,0.03131786543
416C1935,30,8,2019-05-18,00:25:00,23.08,22.95287037,23.32,23.23074074,58,52.2337963,0.016,0.03128240741
416C1935,30,8,2019-05-18,00:30:00,23.08,22.95316397,23.31,23.23092379,58,52.24711316,0.016,0.03124711316
416C1935,30,8,2019-05-18,00:35:00,23.07,22.95343318,23.29,23.23105991,58,52.26036866,0.015,0.03120967742
416C1935,30,8,2019-05-18,00:40:00,23.07,22.95370115,23.3,23.23121839,58,52.27356322,0.016,0.03117471264
416C1935,30,8,2019-05-18,00:45:00,23.07,22.95396789,23.3,23.23137615,58,52.28669725,0.016,0.03113990826
416C1935,30,8,2019-05-18,00:50:00,23.08,22.95425629,23.29,23.2315103,57,52.29748284,0.016,0.03110526316
416C1935,30,8,2019-05-18,00:55:00,23.08,22.95454338,23.29,23.23164384,57,52.30821918,0.016,0.03107077626
